meter_id,date,kwh_consumed
MTR-00227,2025-06-15,61.77
MTR-00227,2025-06-16,65.58
MTR-00227,2025-06-17,79.76
MTR-00227,2025-06-18,81.44
MTR-00227,2025-06-19,78.0
MTR-00227,2025-06-20,75.78
MTR-00227,2025-06-21,73.69
MTR-00227,2025-06-22,68.32
MTR-00227,2025-06-23,78.63
MTR-00227,2025-06-24,66.36
MTR-00227,2025-06-25,68.27
MTR-00227,2025-06-26,76.59
MTR-00227,2025-06-27,75.65
MTR-00227,2025-06-28,63.73
MTR-00227,2025-06-29,67.48
MTR-00228,2025-01-01,23.56
MTR-00228,2025-01-02,21.48
MTR-00228,2025-01-03,19.99
MTR-00228,2025-01-04,21.09
MTR-00228,2025-01-05,16.26
MTR-00228,2025-01-06,19.62
MTR-00228,2025-01-07,24.49
MTR-00228,2025-01-08,22.28
MTR-00228,2025-01-09,22.9
MTR-00228,2025-01-10,19.91
MTR-00228,2025-01-11,16.72
MTR-00228,2025-01-12,17.97
MTR-00228,2025-01-13,23.38
MTR-00228,2025-01-14,22.06
MTR-00228,2025-01-15,25.58
MTR-00228,2025-01-16,22.68
MTR-00228,2025-01-17,24.72
MTR-00228,2025-01-18,18.43
MTR-00228,2025-01-19,21.19
MTR-00228,2025-01-20,22.69
MTR-00228,2025-01-21,25.36
MTR-00228,2025-01-22,24.69
MTR-00228,2025-01-23,23.31
MTR-00228,2025-01-24,21.93
MTR-00228,2025-01-25,19.05
MTR-00228,2025-01-26,18.42
MTR-00228,2025-01-27,23.31
MTR-00228,2025-01-28,25.91
MTR-00228,2025-01-29,23.13
MTR-00228,2025-01-30,23.51
MTR-00228,2025-01-31,22.82
MTR-00228,2025-02-01,20.52
MTR-00228,2025-02-02,21.54
MTR-00228,2025-02-03,23.29
MTR-00228,2025-02-04,22.95
MTR-00228,2025-02-05,23.1
MTR-00228,2025-02-06,23.99
MTR-00228,2025-02-07,21.99
MTR-00228,2025-02-08,20.11
MTR-00228,2025-02-09,20.99
MTR-00228,2025-02-10,22.53
MTR-00228,2025-02-11,24.22
MTR-00228,2025-02-12,20.76
MTR-00228,2025-02-13,22.39
MTR-00228,2025-02-14,24.38
MTR-00228,2025-02-15,19.51
MTR-00228,2025-02-16,19.26
MTR-00228,2025-02-17,21.97
MTR-00228,2025-02-18,23.46
MTR-00228,2025-02-19,22.98
MTR-00228,2025-02-20,20.23
MTR-00228,2025-02-21,21.89
MTR-00228,2025-02-22,19.2
MTR-00228,2025-02-23,20.45
MTR-00228,2025-02-24,24.49
MTR-00228,2025-02-25,23.34
MTR-00228,2025-02-26,24.13
MTR-00228,2025-02-27,23.13
MTR-00228,2025-02-28,22.15
MTR-00228,2025-03-01,17.65
MTR-00228,2025-03-02,19.94
MTR-00228,2025-03-03,23.53
MTR-00228,2025-03-04,24.59
MTR-00228,2025-03-05,23.36
MTR-00228,2025-03-06,24.84
MTR-00228,2025-03-07,27.94
MTR-00228,2025-03-08,20.92
MTR-00228,2025-03-09,20.42
MTR-00228,2025-03-10,24.07
MTR-00228,2025-03-11,22.67
MTR-00228,2025-03-12,22.2
MTR-00228,2025-03-13,23.1
MTR-00228,2025-03-14,22.24
MTR-00228,2025-03-15,19.25
MTR-00228,2025-03-16,18.81
MTR-00228,2025-03-17,23.2
MTR-00228,2025-03-18,23.09
MTR-00228,2025-03-19,23.42
MTR-00228,2025-03-20,24.15
MTR-00228,2025-03-21,22.01
MTR-00228,2025-03-22,19.22
MTR-00228,2025-03-23,18.1
MTR-00228,2025-03-24,24.84
MTR-00228,2025-03-25,27.51
MTR-00228,2025-03-26,24.12
MTR-00228,2025-03-27,24.84
MTR-00228,2025-03-28,21.94
MTR-00228,2025-03-29,22.65
MTR-00228,2025-03-30,21.55
MTR-00228,2025-03-31,20.41
MTR-00228,2025-04-01,23.44
MTR-00228,2025-04-02,23.83
MTR-00228,2025-04-03,23.86
MTR-00228,2025-04-04,21.79
MTR-00228,2025-04-05,18.82
MTR-00228,2025-04-06,18.75
MTR-00228,2025-04-07,24.67
MTR-00228,2025-04-08,23.75
MTR-00228,2025-04-09,23.94
MTR-00228,2025-04-10,22.45
MTR-00228,2025-04-11,22.03
MTR-00228,2025-04-12,17.22
MTR-00228,2025-04-13,18.08
MTR-00228,2025-04-14,21.14
MTR-00228,2025-04-15,27.84
MTR-00228,2025-04-16,20.24
MTR-00228,2025-04-17,21.84
MTR-00228,2025-04-18,21.0
MTR-00228,2025-04-19,21.67
MTR-00228,2025-04-20,23.09
MTR-00228,2025-04-21,26.62
MTR-00228,2025-04-22,25.84
MTR-00228,2025-04-23,21.92
MTR-00228,2025-04-24,24.07
MTR-00228,2025-04-25,23.34
MTR-00228,2025-04-26,18.28
MTR-00228,2025-04-27,18.84
MTR-00228,2025-04-28,25.08
MTR-00228,2025-04-29,23.69
MTR-00228,2025-04-30,21.11
MTR-00228,2025-05-01,22.78
MTR-00228,2025-05-02,23.65
MTR-00228,2025-05-03,20.09
MTR-00228,2025-05-04,19.37
MTR-00228,2025-05-05,26.71
MTR-00228,2025-05-06,26.31
MTR-00228,2025-05-07,22.31
MTR-00228,2025-05-08,22.44
MTR-00228,2025-05-09,24.17
MTR-00228,2025-05-10,18.47
MTR-00228,2025-05-11,19.61
MTR-00228,2025-05-12,23.45
MTR-00228,2025-05-13,22.28
MTR-00228,2025-05-14,22.33
MTR-00228,2025-05-15,21.72
MTR-00228,2025-05-16,22.78
MTR-00228,2025-05-17,19.57
MTR-00228,2025-05-18,19.12
MTR-00228,2025-05-19,23.15
MTR-00228,2025-05-20,24.17
MTR-00228,2025-05-21,24.3
MTR-00228,2025-05-22,24.41
MTR-00228,2025-05-23,25.08
MTR-00228,2025-05-24,19.52
MTR-00228,2025-05-25,20.51
MTR-00228,2025-05-26,24.68
MTR-00228,2025-05-27,24.62
MTR-00228,2025-05-28,21.59
MTR-00228,2025-05-29,21.73
MTR-00228,2025-05-30,22.42
MTR-00228,2025-05-31,18.99
MTR-00228,2025-06-01,17.92
MTR-00228,2025-06-02,28.11
MTR-00228,2025-06-03,28.63
MTR-00228,2025-06-04,23.09
MTR-00228,2025-06-05,24.16
MTR-00228,2025-06-06,20.62
MTR-00228,2025-06-07,17.71
MTR-00228,2025-06-08,19.84
MTR-00228,2025-06-09,21.71
MTR-00228,2025-06-10,25.11
MTR-00228,2025-06-11,24.06
MTR-00228,2025-06-12,19.21
MTR-00228,2025-06-13,25.01
MTR-00228,2025-06-14,17.73
MTR-00228,2025-06-15,17.09
MTR-00228,2025-06-16,23.23
MTR-00228,2025-06-17,19.5
MTR-00228,2025-06-18,24.8
MTR-00228,2025-06-19,19.6
MTR-00228,2025-06-20,20.5
MTR-00228,2025-06-21,19.49
MTR-00228,2025-06-22,18.67
MTR-00228,2025-06-23,21.7
MTR-00228,2025-06-24,24.33
MTR-00228,2025-06-25,22.95
MTR-00228,2025-06-26,24.36
MTR-00228,2025-06-27,21.41
MTR-00228,2025-06-28,20.42
MTR-00228,2025-06-29,16.29
MTR-00229,2025-01-01,13.76
MTR-00229,2025-01-02,12.24
MTR-00229,2025-01-03,10.0
MTR-00229,2025-01-04,8.77
MTR-00229,2025-01-05,10.05
MTR-00229,2025-01-06,11.29
MTR-00229,2025-01-07,11.99
MTR-00229,2025-01-08,12.18
MTR-00229,2025-01-09,10.26
MTR-00229,2025-01-10,11.81
MTR-00229,2025-01-11,10.0
MTR-00229,2025-01-12,9.94
MTR-00229,2025-01-13,12.58
MTR-00229,2025-01-14,12.37
MTR-00229,2025-01-15,12.27
MTR-00229,2025-01-16,14.28
MTR-00229,2025-01-17,12.82
MTR-00229,2025-01-18,11.08
MTR-00229,2025-01-19,10.78
MTR-00229,2025-01-20,11.32
MTR-00229,2025-01-21,10.61
MTR-00229,2025-01-22,11.95
MTR-00229,2025-01-23,12.5
MTR-00229,2025-01-24,10.13
MTR-00229,2025-01-25,10.85
MTR-00229,2025-01-26,12.87
MTR-00229,2025-01-27,11.77
MTR-00229,2025-01-28,13.68
MTR-00229,2025-01-29,11.63
MTR-00229,2025-01-30,12.53
MTR-00229,2025-01-31,13.01
MTR-00229,2025-02-01,10.97
MTR-00229,2025-02-02,12.83
MTR-00229,2025-02-03,13.27
MTR-00229,2025-02-04,12.86
MTR-00229,2025-02-05,13.9
MTR-00229,2025-02-06,13.6
MTR-00229,2025-02-07,11.45
MTR-00229,2025-02-08,10.68
MTR-00229,2025-02-09,11.5
MTR-00229,2025-02-10,13.22
MTR-00229,2025-02-11,12.48
MTR-00229,2025-02-12,14.13
MTR-00229,2025-02-13,14.84
MTR-00229,2025-02-14,12.28
MTR-00229,2025-02-15,12.99
MTR-00229,2025-02-16,11.67
MTR-00229,2025-02-17,13.08
MTR-00229,2025-02-18,13.88
MTR-00229,2025-02-19,11.06
MTR-00229,2025-02-20,11.82
MTR-00229,2025-02-21,13.77
MTR-00229,2025-02-22,11.11
MTR-00229,2025-02-23,11.97
MTR-00229,2025-02-24,13.74
MTR-00229,2025-02-25,14.51
MTR-00229,2025-02-26,11.96
MTR-00229,2025-02-27,13.65
MTR-00229,2025-02-28,12.38
MTR-00229,2025-03-01,11.57
MTR-00229,2025-03-02,11.31
MTR-00229,2025-03-03,12.6
MTR-00229,2025-03-04,12.47
MTR-00229,2025-03-05,11.63
MTR-00229,2025-03-06,14.01
MTR-00229,2025-03-07,13.47
MTR-00229,2025-03-08,10.96
MTR-00229,2025-03-09,11.37
MTR-00229,2025-03-10,14.86
MTR-00229,2025-03-11,12.85
MTR-00229,2025-03-12,12.73
MTR-00229,2025-03-13,12.56
MTR-00229,2025-03-14,13.71
MTR-00229,2025-03-15,10.45
MTR-00229,2025-03-16,11.01
MTR-00229,2025-03-17,12.44
MTR-00229,2025-03-18,13.55
MTR-00229,2025-03-19,13.2
MTR-00229,2025-03-20,13.79
MTR-00229,2025-03-21,11.56
MTR-00229,2025-03-22,10.64
MTR-00229,2025-03-23,11.13
MTR-00229,2025-03-24,13.75
MTR-00229,2025-03-25,13.04
MTR-00229,2025-03-26,13.07
MTR-00229,2025-03-27,14.15
MTR-00229,2025-03-28,12.58
MTR-00229,2025-03-29,11.49
MTR-00229,2025-03-30,11.75
MTR-00229,2025-03-31,12.27
MTR-00229,2025-04-01,12.84
MTR-00229,2025-04-02,13.69
MTR-00229,2025-04-03,12.85
MTR-00229,2025-04-04,13.49
MTR-00229,2025-04-05,10.92
MTR-00229,2025-04-06,12.5
MTR-00229,2025-04-07,13.4
MTR-00229,2025-04-08,12.33
MTR-00229,2025-04-09,13.24
MTR-00229,2025-04-10,12.66
MTR-00229,2025-04-11,13.2
MTR-00229,2025-04-12,11.84
MTR-00229,2025-04-13,11.69
MTR-00229,2025-04-14,13.21
MTR-00229,2025-04-15,12.51
MTR-00229,2025-04-16,11.93
MTR-00229,2025-04-17,11.42
MTR-00229,2025-04-18,14.56
MTR-00229,2025-04-19,9.72
MTR-00229,2025-04-20,11.35
MTR-00229,2025-04-21,13.83
MTR-00229,2025-04-22,14.52
MTR-00229,2025-04-23,15.09
MTR-00229,2025-04-24,12.33
MTR-00229,2025-04-25,13.27
MTR-00229,2025-04-26,11.57
MTR-00229,2025-04-27,11.11
MTR-00229,2025-04-28,14.43
MTR-00229,2025-04-29,12.29
MTR-00229,2025-04-30,13.34
MTR-00229,2025-05-01,13.98
MTR-00229,2025-05-02,11.95
MTR-00229,2025-05-03,12.7
MTR-00229,2025-05-04,11.09
MTR-00229,2025-05-05,13.31
MTR-00229,2025-05-06,13.16
MTR-00229,2025-05-07,10.56
MTR-00229,2025-05-08,12.75
MTR-00229,2025-05-09,12.84
MTR-00229,2025-05-10,9.37
MTR-00229,2025-05-11,10.57
MTR-00229,2025-05-12,12.84
MTR-00229,2025-05-13,12.52
MTR-00229,2025-05-14,12.99
MTR-00229,2025-05-15,11.69
MTR-00229,2025-05-16,11.64
MTR-00229,2025-05-17,10.54
MTR-00229,2025-05-18,13.44
MTR-00229,2025-05-19,14.03
MTR-00229,2025-05-20,14.28
MTR-00229,2025-05-21,12.63
MTR-00229,2025-05-22,14.14
MTR-00229,2025-05-23,12.88
MTR-00229,2025-05-24,11.13
MTR-00229,2025-05-25,11.68
MTR-00229,2025-05-26,13.9
MTR-00229,2025-05-27,12.32
MTR-00229,2025-05-28,13.16
MTR-00229,2025-05-29,12.74
MTR-00229,2025-05-30,10.77
MTR-00229,2025-05-31,10.53
MTR-00229,2025-06-01,11.68
MTR-00229,2025-06-02,14.38
MTR-00229,2025-06-03,12.73
MTR-00229,2025-06-04,12.83
MTR-00229,2025-06-05,10.79
MTR-00229,2025-06-06,13.71
MTR-00229,2025-06-07,11.66
MTR-00229,2025-06-08,11.8
MTR-00229,2025-06-09,12.44
MTR-00229,2025-06-10,11.83
MTR-00229,2025-06-11,10.84
MTR-00229,2025-06-12,10.05
MTR-00229,2025-06-13,10.4
MTR-00229,2025-06-14,11.76
MTR-00229,2025-06-15,10.57
MTR-00229,2025-06-16,11.11
MTR-00229,2025-06-17,12.47
MTR-00229,2025-06-18,12.6
MTR-00229,2025-06-19,13.01
MTR-00229,2025-06-20,14.03
MTR-00229,2025-06-21,11.43
MTR-00229,2025-06-22,10.49
MTR-00229,2025-06-23,12.85
MTR-00229,2025-06-24,14.04
MTR-00229,2025-06-25,11.09
MTR-00229,2025-06-26,12.78
MTR-00229,2025-06-27,11.32
MTR-00229,2025-06-28,10.03
MTR-00229,2025-06-29,11.95
MTR-00230,2025-01-01,80.53
MTR-00230,2025-01-02,92.42
MTR-00230,2025-01-03,95.75
MTR-00230,2025-01-04,69.65
MTR-00230,2025-01-05,74.05
MTR-00230,2025-01-06,90.92
MTR-00230,2025-01-07,90.93
MTR-00230,2025-01-08,93.91
MTR-00230,2025-01-09,88.3
MTR-00230,2025-01-10,72.61
MTR-00230,2025-01-11,79.9
MTR-00230,2025-01-12,72.2
MTR-00230,2025-01-13,93.53
MTR-00230,2025-01-14,87.94
MTR-00230,2025-01-15,91.39
MTR-00230,2025-01-16,89.52
MTR-00230,2025-01-17,93.3
MTR-00230,2025-01-18,73.43
MTR-00230,2025-01-19,79.86
MTR-00230,2025-01-20,87.88
MTR-00230,2025-01-21,89.0
MTR-00230,2025-01-22,75.14
MTR-00230,2025-01-23,72.34
MTR-00230,2025-01-24,81.95
MTR-00230,2025-01-25,68.94
MTR-00230,2025-01-26,70.98
MTR-00230,2025-01-27,91.33
MTR-00230,2025-01-28,87.6
MTR-00230,2025-01-29,83.31
MTR-00230,2025-01-30,77.77
MTR-00230,2025-01-31,94.2
MTR-00230,2025-02-01,71.86
MTR-00230,2025-02-02,77.47
MTR-00230,2025-02-03,88.99
MTR-00230,2025-02-04,84.44
MTR-00230,2025-02-05,97.93
MTR-00230,2025-02-06,89.25
MTR-00230,2025-02-07,83.09
MTR-00230,2025-02-08,68.49
MTR-00230,2025-02-09,69.04
MTR-00230,2025-02-10,108.25
MTR-00230,2025-02-11,81.43
MTR-00230,2025-02-12,78.2
MTR-00230,2025-02-13,93.23
MTR-00230,2025-02-14,94.84
MTR-00230,2025-02-15,82.87
MTR-00230,2025-02-16,65.86
MTR-00230,2025-02-17,97.47
MTR-00230,2025-02-18,86.88
MTR-00230,2025-02-19,90.9
MTR-00230,2025-02-20,92.56
MTR-00230,2025-02-21,88.1
MTR-00230,2025-02-22,83.52
MTR-00230,2025-02-23,86.88
MTR-00230,2025-02-24,95.37
MTR-00230,2025-02-25,95.2
MTR-00230,2025-02-26,97.34
MTR-00230,2025-02-27,87.98
MTR-00230,2025-02-28,82.55
MTR-00230,2025-03-01,61.96
MTR-00230,2025-03-02,76.73
MTR-00230,2025-03-03,85.99
MTR-00230,2025-03-04,83.52
MTR-00230,2025-03-05,75.81
MTR-00230,2025-03-06,79.32
MTR-00230,2025-03-07,98.31
MTR-00230,2025-03-08,82.25
MTR-00230,2025-03-09,86.03
MTR-00230,2025-03-10,77.6
MTR-00230,2025-03-11,85.85
MTR-00230,2025-03-12,84.92
MTR-00230,2025-03-13,93.09
MTR-00230,2025-03-14,84.2
MTR-00230,2025-03-15,70.75
MTR-00230,2025-03-16,71.09
MTR-00230,2025-03-17,88.88
MTR-00230,2025-03-18,90.88
MTR-00230,2025-03-19,87.29
MTR-00230,2025-03-20,85.66
MTR-00230,2025-03-21,98.43
MTR-00230,2025-03-22,69.0
MTR-00230,2025-03-23,72.57
MTR-00230,2025-03-24,91.89
MTR-00230,2025-03-25,89.16
MTR-00230,2025-03-26,94.76
MTR-00230,2025-03-27,82.02
MTR-00230,2025-03-28,73.68
MTR-00230,2025-03-29,74.27
MTR-00230,2025-03-30,82.29
MTR-00230,2025-03-31,95.95
MTR-00230,2025-04-01,92.34
MTR-00230,2025-04-02,85.02
MTR-00230,2025-04-03,87.1
MTR-00230,2025-04-04,91.55
MTR-00230,2025-04-05,76.95
MTR-00230,2025-04-06,81.22
MTR-00230,2025-04-07,74.1
MTR-00230,2025-04-08,89.39
MTR-00230,2025-04-09,94.56
MTR-00230,2025-04-10,86.17
MTR-00230,2025-04-11,84.68
MTR-00230,2025-04-12,71.47
MTR-00230,2025-04-13,79.42
MTR-00230,2025-04-14,87.14
MTR-00230,2025-04-15,102.45
MTR-00230,2025-04-16,87.24
MTR-00230,2025-04-17,73.7
MTR-00230,2025-04-18,101.71
MTR-00230,2025-04-19,84.92
MTR-00230,2025-04-20,66.72
MTR-00230,2025-04-21,83.2
MTR-00230,2025-04-22,96.46
MTR-00230,2025-04-23,79.11
MTR-00230,2025-04-24,86.21
MTR-00230,2025-04-25,82.83
MTR-00230,2025-04-26,81.52
MTR-00230,2025-04-27,83.7
MTR-00230,2025-04-28,97.75
MTR-00230,2025-04-29,91.41
MTR-00230,2025-04-30,93.19
MTR-00230,2025-05-01,101.65
MTR-00230,2025-05-02,87.15
MTR-00230,2025-05-03,75.65
MTR-00230,2025-05-04,65.91
MTR-00230,2025-05-05,75.42
MTR-00230,2025-05-06,94.36
MTR-00230,2025-05-07,106.12
MTR-00230,2025-05-08,91.95
MTR-00230,2025-05-09,85.18
MTR-00230,2025-05-10,84.87
MTR-00230,2025-05-11,80.47
MTR-00230,2025-05-12,91.52
MTR-00230,2025-05-13,94.07
MTR-00230,2025-05-14,90.33
MTR-00230,2025-05-15,95.76
MTR-00230,2025-05-16,79.73
MTR-00230,2025-05-17,76.79
MTR-00230,2025-05-18,72.39
MTR-00230,2025-05-19,73.31
MTR-00230,2025-05-20,90.97
MTR-00230,2025-05-21,92.59
MTR-00230,2025-05-22,97.71
MTR-00230,2025-05-23,83.23
MTR-00230,2025-05-24,74.79
MTR-00230,2025-05-25,78.52
MTR-00230,2025-05-26,84.38
MTR-00230,2025-05-27,71.74
MTR-00230,2025-05-28,77.8
MTR-00230,2025-05-29,88.4
MTR-00230,2025-05-30,88.84
MTR-00230,2025-05-31,71.25
MTR-00230,2025-06-01,70.1
MTR-00230,2025-06-02,84.29
MTR-00230,2025-06-03,82.13
MTR-00230,2025-06-04,85.3
MTR-00230,2025-06-05,99.96
MTR-00230,2025-06-06,99.8
MTR-00230,2025-06-07,74.75
MTR-00230,2025-06-08,67.61
MTR-00230,2025-06-09,87.5
MTR-00230,2025-06-10,81.41
MTR-00230,2025-06-11,85.29
MTR-00230,2025-06-12,93.29
MTR-00230,2025-06-13,82.6
MTR-00230,2025-06-14,76.81
MTR-00230,2025-06-15,70.87
MTR-00230,2025-06-16,93.08
MTR-00230,2025-06-17,86.41
MTR-00230,2025-06-18,92.94
MTR-00230,2025-06-19,79.77
MTR-00230,2025-06-20,90.87
MTR-00230,2025-06-21,72.54
MTR-00230,2025-06-22,74.13
MTR-00230,2025-06-23,71.17
MTR-00230,2025-06-24,91.49
MTR-00230,2025-06-25,83.48
MTR-00230,2025-06-26,89.34
MTR-00230,2025-06-27,80.43
MTR-00230,2025-06-28,80.73
MTR-00230,2025-06-29,81.05
MTR-00231,2025-01-01,82.96
MTR-00231,2025-01-02,111.77
MTR-00231,2025-01-03,83.62
MTR-00231,2025-01-04,77.53
MTR-00231,2025-01-05,81.46
MTR-00231,2025-01-06,92.21
MTR-00231,2025-01-07,86.11
MTR-00231,2025-01-08,74.69
MTR-00231,2025-01-09,94.0
MTR-00231,2025-01-10,98.42
MTR-00231,2025-01-11,79.89
MTR-00231,2025-01-12,82.03
MTR-00231,2025-01-13,89.2
MTR-00231,2025-01-14,101.08
MTR-00231,2025-01-15,78.51
MTR-00231,2025-01-16,88.41
MTR-00231,2025-01-17,86.93
MTR-00231,2025-01-18,69.1
MTR-00231,2025-01-19,91.04
MTR-00231,2025-01-20,100.11
MTR-00231,2025-01-21,93.09
MTR-00231,2025-01-22,83.93
MTR-00231,2025-01-23,86.62
MTR-00231,2025-01-24,101.34
MTR-00231,2025-01-25,85.93
MTR-00231,2025-01-26,69.23
MTR-00231,2025-01-27,92.05
MTR-00231,2025-01-28,86.12
MTR-00231,2025-01-29,85.91
MTR-00231,2025-01-30,91.12
MTR-00231,2025-01-31,92.8
MTR-00231,2025-02-01,83.89
MTR-00231,2025-02-02,82.85
MTR-00231,2025-02-03,89.72
MTR-00231,2025-02-04,97.35
MTR-00231,2025-02-05,110.92
MTR-00231,2025-02-06,86.82
MTR-00231,2025-02-07,104.19
MTR-00231,2025-02-08,75.78
MTR-00231,2025-02-09,79.15
MTR-00231,2025-02-10,89.77
MTR-00231,2025-02-11,87.68
MTR-00231,2025-02-12,82.3
MTR-00231,2025-02-13,96.81
MTR-00231,2025-02-14,89.1
MTR-00231,2025-02-15,78.55
MTR-00231,2025-02-16,80.54
MTR-00231,2025-02-17,90.98
MTR-00231,2025-02-18,79.48
MTR-00231,2025-02-19,107.32
MTR-00231,2025-02-20,89.22
MTR-00231,2025-02-21,95.02
MTR-00231,2025-02-22,76.01
MTR-00231,2025-02-23,68.5
MTR-00231,2025-02-24,88.83
MTR-00231,2025-02-25,98.07
MTR-00231,2025-02-26,93.48
MTR-00231,2025-02-27,90.53
MTR-00231,2025-02-28,97.48
MTR-00231,2025-03-01,79.75
MTR-00231,2025-03-02,81.35
MTR-00231,2025-03-03,86.37
MTR-00231,2025-03-04,88.46
MTR-00231,2025-03-05,95.88
MTR-00231,2025-03-06,99.48
MTR-00231,2025-03-07,93.56
MTR-00231,2025-03-08,77.66
MTR-00231,2025-03-09,84.16
MTR-00231,2025-03-10,88.91
MTR-00231,2025-03-11,113.63
MTR-00231,2025-03-12,91.86
MTR-00231,2025-03-13,114.3
MTR-00231,2025-03-14,86.95
MTR-00231,2025-03-15,86.99
MTR-00231,2025-03-16,79.72
MTR-00231,2025-03-17,93.28
MTR-00231,2025-03-18,103.43
MTR-00231,2025-03-19,95.4
MTR-00231,2025-03-20,103.54
MTR-00231,2025-03-21,104.89
MTR-00231,2025-03-22,94.33
MTR-00231,2025-03-23,93.37
MTR-00231,2025-03-24,92.81
MTR-00231,2025-03-25,93.86
MTR-00231,2025-03-26,96.04
MTR-00231,2025-03-27,115.33
MTR-00231,2025-03-28,106.05
MTR-00231,2025-03-29,84.26
MTR-00231,2025-03-30,79.6
MTR-00231,2025-03-31,85.16
MTR-00231,2025-04-01,93.92
MTR-00231,2025-04-02,87.99
MTR-00231,2025-04-03,106.02
MTR-00231,2025-04-04,96.57
MTR-00231,2025-04-05,78.99
MTR-00231,2025-04-06,69.48
MTR-00231,2025-04-07,80.22
MTR-00231,2025-04-08,93.31
MTR-00231,2025-04-09,95.13
MTR-00231,2025-04-10,103.91
MTR-00231,2025-04-11,87.45
MTR-00231,2025-04-12,77.58
MTR-00231,2025-04-13,94.83
MTR-00231,2025-04-14,107.49
MTR-00231,2025-04-15,93.79
MTR-00231,2025-04-16,92.6
MTR-00231,2025-04-17,101.3
MTR-00231,2025-04-18,99.24
MTR-00231,2025-04-19,75.92
MTR-00231,2025-04-20,82.7
MTR-00231,2025-04-21,94.77
MTR-00231,2025-04-22,88.92
MTR-00231,2025-04-23,93.13
MTR-00231,2025-04-24,96.56
MTR-00231,2025-04-25,87.55
MTR-00231,2025-04-26,87.55
MTR-00231,2025-04-27,83.22
MTR-00231,2025-04-28,93.2
MTR-00231,2025-04-29,104.13
MTR-00231,2025-04-30,105.84
MTR-00231,2025-05-01,104.9
MTR-00231,2025-05-02,90.55
MTR-00231,2025-05-03,72.65
MTR-00231,2025-05-04,87.46
MTR-00231,2025-05-05,89.3
MTR-00231,2025-05-06,86.24
MTR-00231,2025-05-07,92.26
MTR-00231,2025-05-08,98.62
MTR-00231,2025-05-09,86.35
MTR-00231,2025-05-10,80.59
MTR-00231,2025-05-11,76.67
MTR-00231,2025-05-12,96.32
MTR-00231,2025-05-13,94.8
MTR-00231,2025-05-14,88.24
MTR-00231,2025-05-15,92.81
MTR-00231,2025-05-16,78.49
MTR-00231,2025-05-17,80.2
MTR-00231,2025-05-18,82.19
MTR-00231,2025-05-19,97.03
MTR-00231,2025-05-20,109.7
MTR-00231,2025-05-21,104.41
MTR-00231,2025-05-22,92.47
MTR-00231,2025-05-23,101.09
MTR-00231,2025-05-24,79.27
MTR-00231,2025-05-25,81.16
MTR-00231,2025-05-26,103.38
MTR-00231,2025-05-27,86.41
MTR-00231,2025-05-28,91.0
MTR-00231,2025-05-29,94.34
MTR-00231,2025-05-30,93.63
MTR-00231,2025-05-31,75.1
MTR-00231,2025-06-01,74.15
MTR-00231,2025-06-02,74.52
MTR-00231,2025-06-03,89.66
MTR-00231,2025-06-04,86.18
MTR-00231,2025-06-05,87.34
MTR-00231,2025-06-06,96.61
MTR-00231,2025-06-07,81.99
MTR-00231,2025-06-08,75.6
MTR-00231,2025-06-09,94.16
MTR-00231,2025-06-10,94.92
MTR-00231,2025-06-11,108.12
MTR-00231,2025-06-12,83.55
MTR-00231,2025-06-13,82.27
MTR-00231,2025-06-14,81.18
MTR-00231,2025-06-15,85.36
MTR-00231,2025-06-16,93.21
MTR-00231,2025-06-17,102.54
MTR-00231,2025-06-18,97.98
MTR-00231,2025-06-19,97.05
MTR-00231,2025-06-20,92.42
MTR-00231,2025-06-21,68.84
MTR-00231,2025-06-22,78.19
MTR-00231,2025-06-23,98.78
MTR-00231,2025-06-24,96.96
MTR-00231,2025-06-25,96.84
MTR-00231,2025-06-26,95.91
MTR-00231,2025-06-27,92.84
MTR-00231,2025-06-28,75.71
MTR-00231,2025-06-29,78.35
MTR-00232,2025-01-01,12.44
MTR-00232,2025-01-02,12.29
MTR-00232,2025-01-03,14.11
MTR-00232,2025-01-04,9.9
MTR-00232,2025-01-05,10.43
MTR-00232,2025-01-06,11.91
MTR-00232,2025-01-07,13.02
MTR-00232,2025-01-08,10.5
MTR-00232,2025-01-09,13.19
MTR-00232,2025-01-10,12.79
MTR-00232,2025-01-11,10.12
MTR-00232,2025-01-12,11.21
MTR-00232,2025-01-13,10.81
MTR-00232,2025-01-14,10.79
MTR-00232,2025-01-15,12.56
MTR-00232,2025-01-16,11.53
MTR-00232,2025-01-17,12.75
MTR-00232,2025-01-18,10.51
MTR-00232,2025-01-19,9.82
MTR-00232,2025-01-20,11.75
MTR-00232,2025-01-21,11.49
MTR-00232,2025-01-22,13.09
MTR-00232,2025-01-23,11.16
MTR-00232,2025-01-24,10.78
MTR-00232,2025-01-25,10.87
MTR-00232,2025-01-26,10.77
MTR-00232,2025-01-27,11.71
MTR-00232,2025-01-28,11.96
MTR-00232,2025-01-29,14.03
MTR-00232,2025-01-30,13.77
MTR-00232,2025-01-31,11.91
MTR-00232,2025-02-01,12.11
MTR-00232,2025-02-02,10.49
MTR-00232,2025-02-03,12.76
MTR-00232,2025-02-04,13.06
MTR-00232,2025-02-05,13.44
MTR-00232,2025-02-06,12.8
MTR-00232,2025-02-07,11.75
MTR-00232,2025-02-08,9.03
MTR-00232,2025-02-09,11.55
MTR-00232,2025-02-10,11.19
